Est,longitude,latitude,NO2_CND,NO2_TpCND,NO2_StCND,NO2_SlantCND,id,Time_Jul,Time,Num_Img
Aguilas,-103.416705,20.629863,9.234054596163332e-05,4.1833845898509026e-05,5.050669642514549e-05,0.00018082787573803216,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Atemajac,-103.355422,20.718442,0.00017951159279142994,0.00012905686902993827,5.045472012351286e-05,0.0003085040328601366,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Centro,-103.333283,20.673822,0.00019246552255935967,0.00014201263547874987,5.045288344263099e-05,0.0003285188868176192,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Las Pintas,-103.326533,20.576811,9.118065534837061e-05,4.07104159644485e-05,5.04702428804626e-05,0.000175517094687276,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Loma Dorada,-103.26403,20.62923,0.00019802767201326787,0.00014761027705390006,5.041740951128304e-05,0.000330711918650195,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Miravalle,-103.34336,20.61449,0.0001554409132579929,0.00010496345968147132,5.0477449945680626e-05,0.0002696980346719672,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Oblatos,-103.296666,20.700491,0.00019273442127542737,0.00014228178783010399,5.0452629893380996e-05,0.0003287908178003197,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Santa Fe,-103.377203,20.528998,8.769712679580915e-05,3.720196448710471e-05,5.049516076814894e-05,0.0001691770522724664,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Tlaquepaque,-103.312511,20.640929,0.00019878310558851808,0.00014833542809356004,5.044769204687327e-05,0.00033641597838141024,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Vallarta,-103.398976,20.679973,0.00013688793778940302,8.639532184629014e-05,5.049261420170977e-05,0.00024218962541743797,20190319T202831_20190319T210439,2458561.5,2019-03-19,120
Aguilas,-103.416705,20.629863,0.00011260394239798188,6.320266402326524e-05,4.9401282012695447e-05,0.00018322681717108935,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Atemajac,-103.355422,20.718442,0.0001973780308617279,0.00014790944987908006,4.946858825860545e-05,0.00028634138288907707,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Centro,-103.333283,20.673822,0.00017240771558135748,0.0001230802299687639,4.9327467422699556e-05,0.00026006207917816937,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Las Pintas,-103.326533,20.576811,0.00013729024794884026,8.805016841506585e-05,4.92400758957956e-05,0.00021268751879688352,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Loma Dorada,-103.26403,20.62923,0.00012877902190666646,7.958420610520989e-05,4.9194812163477764e-05,0.00019562864326871932,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Miravalle,-103.34336,20.61449,0.00013729024794884026,8.805016841506585e-05,4.92400758957956e-05,0.00021268751879688352,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Oblatos,-103.296666,20.700491,0.00017432819686531028,0.00012499984660065526,4.932834842671951e-05,0.00025762995007585647,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Santa Fe,-103.377203,20.528998,0.00010057591522470305,5.1414570514036e-05,4.91613453893816e-05,0.00016320414789420572,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Tlaquepaque,-103.312511,20.640929,0.0001723954673459065,0.00012306802068375134,4.932742848130738e-05,0.00026004303441429585,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Vallarta,-103.398976,20.679973,0.00014936888110215558,9.996400034157542e-05,4.940487152483402e-05,0.00022974041689218517,20190320T200831_20190320T204453,2458562.5,2019-03-20,121
Aguilas,-103.416705,20.629863,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Atemajac,-103.355422,20.718442,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Centro,-103.333283,20.673822,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Las Pintas,-103.326533,20.576811,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Loma Dorada,-103.26403,20.62923,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Miravalle,-103.34336,20.61449,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Oblatos,-103.296666,20.700491,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Santa Fe,-103.377203,20.528998,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Tlaquepaque,-103.312511,20.640929,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Vallarta,-103.398976,20.679973,,,,,20190320T201331_20190320T204722,2458562.5,2019-03-20,122
Aguilas,-103.416705,20.629863,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Atemajac,-103.355422,20.718442,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Centro,-103.333283,20.673822,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Las Pintas,-103.326533,20.576811,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Loma Dorada,-103.26403,20.62923,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Miravalle,-103.34336,20.61449,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Oblatos,-103.296666,20.700491,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Santa Fe,-103.377203,20.528998,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Tlaquepaque,-103.312511,20.640929,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Vallarta,-103.398976,20.679973,,,,,20190321T194831_20190321T202649,2458563.5,2019-03-21,123
Aguilas,-103.416705,20.629863,0.00015155137225519866,0.00010105542605742812,5.049595711170696e-05,0.0002569154603406787,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Atemajac,-103.355422,20.718442,0.00014298634265783267,9.251219280243948e-05,5.047414301541936e-05,0.00023575006533809042,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Centro,-103.333283,20.673822,0.00013474564184434712,8.433950279140845e-05,5.0406131776981056e-05,0.00022963181254453957,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Las Pintas,-103.326533,20.576811,0.00010753708920674399,5.718749525840394e-05,5.0349593948340043e-05,0.0001861015916801989,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Loma Dorada,-103.26403,20.62923,9.918509749695659e-05,4.887589966529049e-05,5.030919419368729e-05,0.00017838248459156603,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Miravalle,-103.34336,20.61449,0.00012739580415654927,7.69947437220253e-05,5.040106407250278e-05,0.00021965487394481897,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Oblatos,-103.296666,20.700491,0.00011784699745476246,6.748375744791701e-05,5.036324728280306e-05,0.00020234276598785073,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Santa Fe,-103.377203,20.528998,9.109861275646836e-05,4.0698629163671285e-05,5.039998359279707e-05,0.0001630390906939283,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Tlaquepaque,-103.312511,20.640929,0.00012056108971592039,7.020663178991526e-05,5.035445428802632e-05,0.0002094608498737216,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Vallarta,-103.398976,20.679973,0.00015155137225519866,0.00010105542605742812,5.049595711170696e-05,0.0002569154603406787,20190321T195331_20190321T202810,2458563.5,2019-03-21,124
Aguilas,-103.416705,20.629863,0.0001005101107200918,5.192584250854047e-05,4.858427181680733e-05,0.00021649407636006355,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Atemajac,-103.355422,20.718442,0.0001376078580506146,8.88833892531693e-05,4.872446515946649e-05,0.00027484717429615557,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Centro,-103.333283,20.673822,0.0001375724412136678,8.884785882568751e-05,4.8724578793514394e-05,0.000274791128843688,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Las Pintas,-103.326533,20.576811,0.0001068447163561359,5.8310051826993003e-05,4.8534671805100515e-05,0.00022182700922712684,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Loma Dorada,-103.26403,20.62923,0.00011362939128095042,6.498309235629217e-05,4.864630079335364e-05,0.00023459301515832442,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Miravalle,-103.34336,20.61449,0.0001413442223565653,9.271545422961935e-05,4.8628779040882364e-05,0.00028297273092903197,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Oblatos,-103.296666,20.700491,0.00012576350127346814,7.700104470131919e-05,4.876246748608537e-05,0.00025610404554754496,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Santa Fe,-103.377203,20.528998,0.00010405381912784331,5.554251058515942e-05,4.851130879269987e-05,0.00021798046075615951,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Tlaquepaque,-103.312511,20.640929,0.00012136519274209399,7.269649593298398e-05,4.866869707918232e-05,0.00024726253851650254,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Vallarta,-103.398976,20.679973,0.0001376078580506146,8.88833892531693e-05,4.872446515946649e-05,0.00027484717429615557,20190322T193331_20190322T200500,2458564.5,2019-03-22,125
Aguilas,-103.416705,20.629863,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Atemajac,-103.355422,20.718442,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Centro,-103.333283,20.673822,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Las Pintas,-103.326533,20.576811,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Loma Dorada,-103.26403,20.62923,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Miravalle,-103.34336,20.61449,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Oblatos,-103.296666,20.700491,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Santa Fe,-103.377203,20.528998,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Tlaquepaque,-103.312511,20.640929,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Vallarta,-103.398976,20.679973,,,,,20190323T191331_20190323T194903,2458565.5,2019-03-23,126
Aguilas,-103.416705,20.629863,9.773218827133272e-05,4.8498458025607346e-05,4.9233736991347976e-05,0.00023603317713123096,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Atemajac,-103.355422,20.718442,0.0001157393999164924,6.62187158013694e-05,4.9520684115123004e-05,0.0002687125524971634,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Centro,-103.333283,20.673822,0.00016001592392497776,0.00011060964284199457,4.9406287327664226e-05,0.0003381350819975466,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Las Pintas,-103.326533,20.576811,0.00010236982746773609,5.3196657287189076e-05,4.917317745650463e-05,0.0002454169902400216,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Loma Dorada,-103.26403,20.62923,0.00013268164184410125,8.336696919286624e-05,4.931466901325621e-05,0.00029874671599827707,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Miravalle,-103.34336,20.61449,0.00010493901208974421,5.567444532061927e-05,4.9264574045082554e-05,0.000253594305831939,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Oblatos,-103.296666,20.700491,0.00014645722958242296,9.692381981657889e-05,4.9533408117186064e-05,0.000314774294558096,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Santa Fe,-103.377203,20.528998,0.00010135432967217639,5.221728497417644e-05,4.913705197395757e-05,0.00024218481848947704,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Tlaquepaque,-103.312511,20.640929,0.00017138212569989264,0.00012194090959383175,4.94412197440397e-05,0.0003583758953027427,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Vallarta,-103.398976,20.679973,0.00014136708938414396,9.198787540011589e-05,4.937922026337672e-05,0.00030738931716623965,20190323T205331_20190323T212720,2458565.5,2019-03-23,127
Aguilas,-103.416705,20.629863,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Atemajac,-103.355422,20.718442,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Centro,-103.333283,20.673822,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Las Pintas,-103.326533,20.576811,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Loma Dorada,-103.26403,20.62923,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Miravalle,-103.34336,20.61449,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Oblatos,-103.296666,20.700491,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Santa Fe,-103.377203,20.528998,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Tlaquepaque,-103.312511,20.640929,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Vallarta,-103.398976,20.679973,,,,,20190323T205831_20190323T212958,2458565.5,2019-03-23,128
Aguilas,-103.416705,20.629863,0.00011982107653963905,7.236572142126472e-05,4.7455355118374335e-05,0.0002295553030823838,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Atemajac,-103.355422,20.718442,0.00010860445036087185,6.100423343013972e-05,4.7600213292753324e-05,0.00021442826255224645,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Centro,-103.333283,20.673822,0.00014594898675568402,9.843556472333148e-05,4.751340748043731e-05,0.00027280536596663296,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Las Pintas,-103.326533,20.576811,0.00010938353503424222,6.199119680491954e-05,4.739233313657196e-05,0.0002133580899446258,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Loma Dorada,-103.26403,20.62923,0.0001228643232025206,7.539876969531178e-05,4.746554986923002e-05,0.00023219453578349203,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Miravalle,-103.34336,20.61449,0.0001134695703512989,6.604270311072469e-05,4.7426863602595404e-05,0.00022057746537029743,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Oblatos,-103.296666,20.700491,0.00012690605090999622,7.930011088252411e-05,4.760594586639874e-05,0.0002348493546776502,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Santa Fe,-103.377203,20.528998,9.999766916735098e-05,5.269621033221483e-05,4.7301458835136145e-05,0.00019571848679333925,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Tlaquepaque,-103.312511,20.640929,0.00014594898675568402,9.843556472333148e-05,4.751340748043731e-05,0.00027280536596663296,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Vallarta,-103.398976,20.679973,0.00012583538773469627,7.835985161364079e-05,4.7475536121055484e-05,0.00023861405497882515,20190324T203331_20190324T211032,2458566.5,2019-03-24,129
Aguilas,-103.416705,20.629863,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Atemajac,-103.355422,20.718442,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Centro,-103.333283,20.673822,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Las Pintas,-103.326533,20.576811,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Loma Dorada,-103.26403,20.62923,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Miravalle,-103.34336,20.61449,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Oblatos,-103.296666,20.700491,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Santa Fe,-103.377203,20.528998,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Tlaquepaque,-103.312511,20.640929,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Vallarta,-103.398976,20.679973,,,,,20190324T203831_20190324T211212,2458566.5,2019-03-24,130
Aguilas,-103.416705,20.629863,0.00020977677195332944,0.00016342551680281758,4.635125515051186e-05,0.0003039668663404882,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Atemajac,-103.355422,20.718442,0.00018597693997435272,0.00013952665904071182,4.645028820959851e-05,0.00027335758204571903,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Centro,-103.333283,20.673822,0.00024048758496064693,0.0001940956135513261,4.639197504729964e-05,0.00034397721174173057,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Las Pintas,-103.326533,20.576811,0.0001660989801166579,0.0001197653982671909,4.633358184946701e-05,0.0002451477339491248,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Loma Dorada,-103.26403,20.62923,0.00014473161718342453,9.835731179919094e-05,4.637429810827598e-05,0.00021553647820837796,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Miravalle,-103.34336,20.61449,0.0001660989801166579,0.0001197653982671909,4.633358184946701e-05,0.0002451477339491248,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Oblatos,-103.296666,20.700491,0.00016930513960251612,0.0001228770241524215,4.642811545009465e-05,0.00025080248537018345,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Santa Fe,-103.377203,20.528998,0.00010635543003445491,6.0120528360130265e-05,4.623489803634584e-05,0.0001653949439059943,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Tlaquepaque,-103.312511,20.640929,0.00017660789591939104,0.00013019716684111032,4.641072917894995e-05,0.00026203614648829117,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Vallarta,-103.398976,20.679973,0.0002213285944452706,0.00017496514545849536,4.6363451168922016e-05,0.0003168115409768967,20190325T201831_20190325T205358,2458567.5,2019-03-25,131
Aguilas,-103.416705,20.629863,0.00021025243040639907,0.00016413589764852077,4.611653639585711e-05,0.000302546308375895,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
Atemajac,-103.355422,20.718442,0.00015223144576101102,0.00010603829331739487,4.619314727826418e-05,0.0002317971100731273,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
Centro,-103.333283,20.673822,0.0001931977312779054,0.00014704647765029222,4.61512609035708e-05,0.00026120818802155554,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
Las Pintas,-103.326533,20.576811,0.00018748266659202495,0.00014139287253327407,4.608980131125937e-05,0.0002713331072303015,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
Loma Dorada,-103.26403,20.62923,0.00013978005154058337,9.366808080812916e-05,4.611197437043302e-05,0.00017400807701051235,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
Miravalle,-103.34336,20.61449,0.0001875378511613235,0.00014144799206405878,4.608986637322232e-05,0.00027141941245645285,20190326T195831_20190326T203728,2458568.5,2019-03-26,132
